,source,target,label
34,[0.712 0.515 0.273 0.084 0.02  0.012 0.009 0.002 0.008 0.003],[ 0.715  0.515  0.272  0.086  0.02   0.01   0.01   0.011  0.003 -0.001],0
35,[0.714 0.515 0.27  0.089 0.021 0.01  0.008 0.001 0.007 0.   ],[0.712 0.515 0.27  0.086 0.021 0.011 0.008 0.012 0.007 0.006],0
36,[0.713 0.513 0.267 0.086 0.02  0.011 0.009 0.014 0.011 0.   ],[0.712 0.515 0.273 0.091 0.02  0.01  0.009 0.001 0.01  0.005],1
37,[0.712 0.512 0.267 0.086 0.02  0.01  0.009 0.011 0.01  0.   ],[0.712 0.515 0.273 0.086 0.02  0.012 0.009 0.001 0.009 0.004],0
38,[0.712 0.512 0.272 0.086 0.02  0.013 0.008 0.014 0.009 0.004],[0.712 0.515 0.273 0.086 0.02  0.012 0.009 0.001 0.009 0.003],1
39,[0.713 0.513 0.269 0.084 0.02  0.011 0.009 0.014 0.01  0.   ],[ 0.712  0.515  0.274  0.084  0.021  0.011  0.006  0.012  0.007 -0.   ],0
40,[0.712 0.515 0.272 0.086 0.02  0.01  0.008 0.012 0.008 0.   ],[ 0.715  0.515  0.27   0.085  0.02   0.01   0.008 -0.     0.007  0.004],1
41,[0.715 0.515 0.272 0.086 0.02  0.011 0.008 0.    0.009 0.004],[ 0.714  0.515  0.272  0.089  0.02   0.01   0.008 -0.001  0.007  0.005],1
42,[0.712 0.513 0.272 0.086 0.02  0.01  0.009 0.012 0.007 0.   ],[0.714 0.511 0.269 0.084 0.02  0.011 0.009 0.003 0.007 0.   ],1
43,[ 0.712  0.512  0.273  0.084  0.02   0.012  0.009  0.003  0.007 -0.   ],[ 0.712  0.515  0.27   0.084  0.02   0.01   0.007  0.002  0.007 -0.   ],1
44,[0.712 0.515 0.272 0.086 0.02  0.01  0.009 0.012 0.008 0.   ],[ 0.714  0.515  0.27   0.086  0.02   0.01   0.008 -0.001  0.007 -0.001],1
45,[0.713 0.513 0.267 0.087 0.02  0.011 0.009 0.014 0.011 0.   ],[0.714 0.515 0.272 0.085 0.02  0.01  0.008 0.    0.007 0.005],0
46,[0.712 0.513 0.273 0.084 0.02  0.012 0.007 0.001 0.009 0.003],[ 0.712  0.513  0.272  0.086  0.02   0.01   0.009  0.001  0.007 -0.002],0
47,[ 0.712  0.515  0.272  0.085  0.02   0.011  0.008  0.     0.009 -0.001],[0.714 0.513 0.272 0.085 0.02  0.011 0.008 0.001 0.007 0.001],0
48,[0.714 0.515 0.272 0.086 0.02  0.01  0.008 0.013 0.01  0.001],[0.712 0.513 0.267 0.086 0.02  0.01  0.008 0.012 0.01  0.   ],1
49,[0.714 0.515 0.272 0.085 0.02  0.01  0.008 0.    0.007 0.001],[ 0.714  0.515  0.27   0.084  0.021  0.01   0.008  0.001  0.009 -0.004],1
50,[0.712 0.512 0.273 0.086 0.02  0.011 0.008 0.012 0.01  0.   ],[ 0.713  0.512  0.273  0.084  0.02   0.012  0.009  0.003  0.007 -0.   ],1
51,[0.713 0.513 0.269 0.084 0.02  0.011 0.009 0.014 0.01  0.   ],[0.712 0.515 0.268 0.086 0.02  0.012 0.008 0.013 0.008 0.004],1
52,[0.713 0.511 0.272 0.084 0.02  0.011 0.009 0.006 0.007 0.003],[0.712 0.511 0.268 0.086 0.02  0.01  0.008 0.013 0.008 0.001],1
53,[0.712 0.515 0.27  0.086 0.021 0.011 0.008 0.012 0.007 0.006],[ 0.712  0.515  0.274  0.09   0.02   0.011  0.009 -0.     0.01   0.001],1
54,[ 0.715  0.515  0.27   0.085  0.02   0.011  0.008 -0.     0.007  0.004],[0.714 0.511 0.267 0.084 0.02  0.011 0.009 0.005 0.008 0.   ],1
55,[0.712 0.512 0.273 0.084 0.02  0.01  0.008 0.018 0.01  0.004],[0.712 0.512 0.273 0.084 0.02  0.011 0.009 0.012 0.01  0.   ],0
56,[ 0.712  0.512  0.273  0.084  0.02   0.012  0.009  0.003  0.007 -0.   ],[ 0.714  0.515  0.272  0.089  0.02   0.01   0.008 -0.001  0.007  0.005],1
57,[ 0.714  0.512  0.274  0.086  0.021  0.011  0.008  0.001  0.009 -0.004],[0.713 0.511 0.269 0.084 0.02  0.011 0.009 0.006 0.007 0.   ],0
58,[0.712 0.513 0.267 0.086 0.02  0.01  0.008 0.012 0.01  0.   ],[0.714 0.513 0.272 0.085 0.02  0.011 0.008 0.001 0.007 0.001],0
59,[0.711 0.515 0.272 0.085 0.02  0.01  0.008 0.003 0.009 0.004],[0.712 0.515 0.272 0.086 0.02  0.01  0.008 0.012 0.01  0.   ],0
60,[ 0.714  0.512  0.274  0.086  0.021  0.011  0.008  0.001  0.009 -0.005],[0.712 0.512 0.269 0.086 0.02  0.011 0.008 0.014 0.01  0.   ],0
61,[ 0.713  0.515  0.267  0.088  0.02   0.011  0.009  0.014  0.011 -0.   ],[0.715 0.515 0.272 0.085 0.02  0.011 0.008 0.    0.009 0.004],0
62,[0.713 0.513 0.267 0.087 0.02  0.011 0.009 0.014 0.011 0.   ],[0.712 0.515 0.274 0.086 0.021 0.011 0.009 0.012 0.007 0.006],0
63,[ 0.712  0.515  0.271  0.084  0.02   0.01   0.007  0.002  0.007 -0.   ],[ 0.712  0.513  0.273  0.086  0.02   0.012  0.007  0.001  0.009 -0.002],1
64,[0.712 0.516 0.275 0.086 0.02  0.01  0.008 0.012 0.008 0.   ],[ 0.715  0.515  0.272  0.086  0.02   0.01   0.01   0.011  0.003 -0.001],1
65,[0.712 0.515 0.273 0.083 0.02  0.012 0.009 0.002 0.007 0.004],[ 0.714  0.515  0.27   0.086  0.02   0.01   0.008 -0.001  0.007 -0.001],1
66,[0.712 0.515 0.273 0.084 0.02  0.012 0.009 0.002 0.008 0.003],[0.715 0.513 0.27  0.086 0.021 0.011 0.009 0.001 0.007 0.001],1
67,[ 0.713  0.515  0.272  0.086  0.02   0.011  0.008  0.001  0.009 -0.   ],[0.712 0.512 0.267 0.086 0.02  0.011 0.009 0.012 0.01  0.   ],1
68,[0.712 0.513 0.273 0.084 0.02  0.012 0.009 0.001 0.007 0.003],[ 0.712  0.512  0.267  0.084  0.02   0.011  0.009  0.007  0.008 -0.   ],0
69,[0.712 0.515 0.273 0.091 0.02  0.01  0.009 0.001 0.01  0.005],[0.712 0.512 0.267 0.086 0.02  0.011 0.009 0.012 0.01  0.001],0
70,[0.714 0.515 0.272 0.085 0.02  0.01  0.009 0.009 0.01  0.005],[0.712 0.513 0.267 0.086 0.02  0.011 0.008 0.013 0.008 0.   ],1
71,[0.712 0.512 0.272 0.086 0.02  0.013 0.008 0.014 0.009 0.004],[0.714 0.515 0.27  0.085 0.02  0.01  0.008 0.001 0.008 0.001],0
72,[0.712 0.512 0.275 0.086 0.02  0.01  0.008 0.012 0.01  0.   ],[0.712 0.512 0.273 0.086 0.02  0.011 0.009 0.012 0.01  0.   ],1
73,[0.714 0.513 0.272 0.086 0.02  0.01  0.008 0.001 0.007 0.001],[0.713 0.513 0.269 0.086 0.02  0.011 0.009 0.014 0.01  0.   ],0
74,[ 0.715  0.515  0.27   0.085  0.02   0.01   0.008 -0.     0.007  0.004],[ 0.714  0.512  0.272  0.086  0.02   0.01   0.009 -0.     0.007 -0.001],1
75,[0.712 0.515 0.272 0.085 0.02  0.01  0.009 0.001 0.009 0.003],[ 0.715  0.515  0.269  0.085  0.02   0.011  0.008 -0.     0.007  0.004],1
76,[0.714 0.515 0.272 0.085 0.02  0.01  0.008 0.    0.007 0.005],[0.714 0.515 0.27  0.089 0.021 0.01  0.008 0.001 0.007 0.   ],1
77,[ 0.712  0.515  0.274  0.084  0.021  0.011  0.006  0.012  0.007 -0.   ],[0.713 0.513 0.267 0.086 0.02  0.01  0.009 0.014 0.008 0.   ],1
78,[0.712 0.515 0.273 0.089 0.02  0.01  0.009 0.001 0.007 0.004],[0.712 0.512 0.267 0.086 0.02  0.01  0.008 0.012 0.008 0.   ],1
79,[0.712 0.513 0.272 0.086 0.02  0.01  0.009 0.012 0.008 0.   ],[0.715 0.515 0.272 0.085 0.02  0.011 0.008 0.    0.008 0.004],1
80,[0.714 0.515 0.272 0.085 0.02  0.01  0.008 0.    0.007 0.001],[ 0.712  0.513  0.272  0.086  0.02   0.01   0.009  0.001  0.007 -0.002],1
81,[0.715 0.515 0.272 0.086 0.02  0.011 0.008 0.    0.009 0.004],[0.712 0.512 0.267 0.084 0.02  0.011 0.009 0.012 0.01  0.001],1
82,[0.712 0.515 0.272 0.086 0.02  0.01  0.009 0.012 0.008 0.   ],[ 0.712  0.515  0.272  0.086  0.02   0.01   0.009 -0.     0.008  0.004],1
83,[0.714 0.515 0.27  0.089 0.021 0.01  0.008 0.001 0.009 0.003],[0.713 0.513 0.267 0.086 0.02  0.01  0.009 0.014 0.011 0.   ],0
84,[0.712 0.512 0.267 0.086 0.02  0.01  0.009 0.012 0.008 0.   ],[0.712 0.513 0.267 0.086 0.02  0.011 0.009 0.014 0.011 0.   ],1
85,[0.714 0.513 0.267 0.084 0.02  0.011 0.009 0.005 0.008 0.001],[0.713 0.513 0.267 0.086 0.02  0.011 0.009 0.014 0.011 0.   ],1
86,[ 0.715  0.515  0.272  0.086  0.02   0.011  0.008  0.     0.003 -0.001],[ 0.714  0.515  0.27   0.084  0.021  0.01   0.008  0.001  0.009 -0.004],1
87,[0.712 0.513 0.273 0.084 0.02  0.011 0.009 0.001 0.007 0.003],[0.712 0.516 0.273 0.086 0.02  0.01  0.009 0.012 0.007 0.   ],0
88,[0.712 0.515 0.273 0.086 0.02  0.012 0.009 0.013 0.01  0.004],[0.712 0.515 0.272 0.086 0.02  0.01  0.009 0.019 0.01  0.   ],1
89,[0.712 0.512 0.272 0.086 0.02  0.01  0.008 0.014 0.008 0.   ],[0.712 0.515 0.268 0.084 0.02  0.011 0.009 0.003 0.01  0.001],1
90,[0.714 0.513 0.272 0.086 0.02  0.011 0.009 0.001 0.007 0.001],[0.712 0.515 0.273 0.086 0.02  0.012 0.009 0.001 0.009 0.003],1
91,[0.714 0.515 0.27  0.086 0.021 0.009 0.008 0.001 0.007 0.   ],[0.712 0.512 0.267 0.086 0.02  0.01  0.009 0.011 0.01  0.   ],1
92,[0.714 0.511 0.269 0.084 0.02  0.011 0.009 0.003 0.007 0.   ],[0.712 0.513 0.273 0.084 0.02  0.012 0.007 0.001 0.009 0.003],1
93,[0.712 0.512 0.267 0.086 0.02  0.011 0.008 0.012 0.01  0.001],[ 0.712  0.515  0.272  0.084  0.02   0.01   0.008 -0.     0.008  0.003],0
94,[0.715 0.515 0.272 0.085 0.02  0.011 0.008 0.    0.007 0.004],[ 0.712  0.515  0.272  0.085  0.02   0.011  0.008  0.     0.009 -0.001],1
95,[0.712 0.515 0.273 0.084 0.02  0.012 0.009 0.002 0.007 0.004],[ 0.712  0.515  0.273  0.084  0.02   0.01   0.01   0.002  0.007 -0.   ],0
96,[ 0.713  0.513  0.273  0.084  0.02   0.011  0.009  0.014  0.007 -0.   ],[0.712 0.513 0.272 0.086 0.02  0.01  0.009 0.012 0.007 0.   ],1
97,[0.712 0.515 0.272 0.086 0.02  0.01  0.008 0.012 0.008 0.   ],[0.712 0.515 0.274 0.086 0.02  0.011 0.009 0.01  0.007 0.006],1
98,[0.714 0.515 0.272 0.086 0.02  0.01  0.008 0.013 0.01  0.001],[0.712 0.515 0.273 0.086 0.02  0.012 0.009 0.001 0.009 0.004],1
99,[ 0.712  0.515  0.27   0.084  0.02   0.01   0.007  0.002  0.007 -0.   ],[0.712 0.513 0.267 0.086 0.02  0.01  0.009 0.012 0.008 0.   ],0
100,[0.712 0.515 0.273 0.086 0.02  0.012 0.009 0.013 0.01  0.004],[0.714 0.515 0.272 0.085 0.02  0.01  0.009 0.009 0.01  0.005],0
101,[ 0.715  0.515  0.27   0.085  0.02   0.011  0.008 -0.     0.007  0.004],[ 0.712  0.515  0.272  0.084  0.02   0.01   0.008 -0.     0.008  0.003],1
102,[0.712 0.515 0.273 0.089 0.02  0.01  0.009 0.001 0.007 0.004],[ 0.712  0.513  0.273  0.086  0.02   0.012  0.007  0.001  0.009 -0.002],1
103,[0.713 0.513 0.269 0.084 0.02  0.011 0.009 0.014 0.01  0.   ],[0.712 0.515 0.27  0.086 0.021 0.011 0.008 0.012 0.007 0.006],1
104,[0.712 0.515 0.273 0.091 0.02  0.01  0.009 0.001 0.01  0.005],[0.714 0.513 0.272 0.086 0.02  0.01  0.008 0.001 0.007 0.001],0
105,[ 0.712  0.515  0.274  0.084  0.021  0.011  0.006  0.012  0.007 -0.   ],[0.715 0.515 0.272 0.085 0.02  0.011 0.008 0.    0.008 0.004],1
106,[0.715 0.515 0.272 0.085 0.02  0.011 0.008 0.    0.007 0.004],[0.712 0.515 0.268 0.086 0.02  0.012 0.008 0.013 0.008 0.004],1
107,[0.712 0.513 0.273 0.084 0.02  0.011 0.009 0.001 0.007 0.003],[0.714 0.513 0.267 0.084 0.02  0.011 0.009 0.005 0.008 0.001],0
108,[0.713 0.513 0.267 0.086 0.02  0.01  0.009 0.014 0.008 0.   ],[ 0.712  0.512  0.273  0.084  0.02   0.012  0.009  0.003  0.007 -0.   ],0
109,[ 0.715  0.515  0.27   0.085  0.02   0.01   0.008 -0.     0.007  0.004],[0.712 0.513 0.272 0.086 0.02  0.01  0.009 0.012 0.007 0.   ],0
110,[0.715 0.513 0.27  0.086 0.021 0.011 0.009 0.001 0.007 0.001],[0.712 0.515 0.273 0.084 0.02  0.012 0.009 0.002 0.007 0.004],0
111,[0.712 0.513 0.267 0.086 0.02  0.011 0.009 0.014 0.011 0.   ],[ 0.712  0.515  0.27   0.084  0.02   0.01   0.007  0.002  0.007 -0.   ],0
112,[0.713 0.513 0.269 0.086 0.02  0.011 0.009 0.014 0.01  0.   ],[0.712 0.516 0.273 0.086 0.02  0.01  0.009 0.012 0.007 0.   ],0
113,[0.712 0.513 0.273 0.084 0.02  0.012 0.007 0.001 0.009 0.003],[ 0.714  0.515  0.27   0.086  0.02   0.01   0.008 -0.001  0.007 -0.001],0
114,[0.712 0.513 0.267 0.086 0.02  0.01  0.008 0.012 0.01  0.   ],[0.712 0.512 0.267 0.086 0.02  0.011 0.009 0.012 0.01  0.001],1
115,[0.712 0.512 0.273 0.086 0.02  0.011 0.009 0.012 0.01  0.   ],[0.712 0.515 0.274 0.086 0.02  0.011 0.009 0.01  0.007 0.006],0
116,[0.712 0.512 0.267 0.086 0.02  0.01  0.009 0.012 0.008 0.   ],[0.712 0.513 0.273 0.084 0.02  0.012 0.009 0.001 0.007 0.003],1
117,[ 0.714  0.512  0.272  0.086  0.02   0.01   0.009 -0.     0.007 -0.001],[0.712 0.515 0.273 0.086 0.02  0.012 0.009 0.001 0.009 0.004],0
118,[0.712 0.513 0.267 0.086 0.02  0.011 0.008 0.013 0.008 0.   ],[0.712 0.515 0.272 0.086 0.02  0.01  0.008 0.012 0.01  0.   ],0
119,[0.712 0.512 0.275 0.086 0.02  0.01  0.008 0.012 0.01  0.   ],[0.713 0.513 0.267 0.086 0.02  0.01  0.009 0.014 0.011 0.   ],1
120,[ 0.715  0.515  0.272  0.086  0.02   0.01   0.01   0.011  0.003 -0.001],[0.713 0.513 0.267 0.086 0.02  0.011 0.009 0.014 0.011 0.   ],1
121,[0.712 0.512 0.273 0.086 0.02  0.011 0.008 0.012 0.01  0.   ],[ 0.715  0.515  0.272  0.086  0.02   0.011  0.008  0.     0.003 -0.001],1
122,[0.712 0.515 0.268 0.084 0.02  0.011 0.009 0.003 0.01  0.001],[0.712 0.515 0.272 0.086 0.02  0.01  0.008 0.012 0.008 0.   ],0
123,[0.712 0.515 0.272 0.086 0.02  0.01  0.009 0.019 0.01  0.   ],[0.714 0.515 0.27  0.089 0.021 0.01  0.008 0.001 0.007 0.   ],1
124,[0.712 0.512 0.267 0.086 0.02  0.01  0.008 0.012 0.008 0.   ],[ 0.713  0.512  0.273  0.084  0.02   0.012  0.009  0.003  0.007 -0.   ],0
125,[ 0.715  0.515  0.269  0.085  0.02   0.011  0.008 -0.     0.007  0.004],[0.712 0.512 0.273 0.084 0.02  0.011 0.009 0.012 0.01  0.   ],0
126,[0.713 0.513 0.267 0.087 0.02  0.011 0.009 0.014 0.011 0.   ],[0.714 0.511 0.269 0.084 0.02  0.011 0.009 0.003 0.007 0.   ],1
127,[ 0.712  0.515  0.271  0.084  0.02   0.01   0.007  0.002  0.007 -0.   ],[0.714 0.515 0.272 0.086 0.02  0.01  0.008 0.013 0.01  0.001],0
128,[0.712 0.512 0.267 0.084 0.02  0.011 0.009 0.012 0.01  0.001],[0.713 0.511 0.272 0.084 0.02  0.011 0.009 0.006 0.007 0.003],0
129,[0.712 0.515 0.272 0.086 0.02  0.01  0.009 0.012 0.008 0.   ],[0.712 0.512 0.267 0.086 0.02  0.01  0.009 0.011 0.01  0.   ],1
130,[0.712 0.513 0.267 0.086 0.02  0.01  0.009 0.012 0.008 0.   ],[ 0.712  0.515  0.274  0.09   0.02   0.011  0.009 -0.     0.01   0.001],0
131,[0.712 0.512 0.267 0.086 0.02  0.011 0.009 0.012 0.01  0.   ],[ 0.712  0.515  0.272  0.085  0.02   0.011  0.008  0.     0.009 -0.001],0
132,[0.712 0.515 0.274 0.086 0.021 0.011 0.009 0.012 0.007 0.006],[ 0.712  0.515  0.272  0.086  0.02   0.01   0.009 -0.     0.008  0.004],1
133,[0.714 0.513 0.272 0.085 0.02  0.011 0.008 0.001 0.007 0.001],[0.712 0.512 0.272 0.086 0.02  0.013 0.008 0.014 0.009 0.004],1
134,[0.714 0.515 0.27  0.089 0.021 0.01  0.008 0.001 0.009 0.003],[0.712 0.512 0.272 0.086 0.02  0.01  0.008 0.014 0.008 0.   ],0
135,[0.714 0.515 0.272 0.085 0.02  0.01  0.008 0.    0.007 0.005],[0.714 0.515 0.272 0.085 0.02  0.01  0.008 0.    0.007 0.001],0
136,[ 0.712  0.515  0.273  0.084  0.02   0.01   0.01   0.002  0.007 -0.   ],[0.712 0.515 0.273 0.083 0.02  0.012 0.009 0.002 0.007 0.004],1
137,[0.714 0.515 0.27  0.085 0.02  0.01  0.008 0.001 0.008 0.001],[ 0.714  0.512  0.274  0.086  0.021  0.011  0.008  0.001  0.009 -0.004],1
138,[0.715 0.515 0.272 0.086 0.02  0.011 0.008 0.    0.009 0.004],[0.712 0.515 0.273 0.086 0.02  0.012 0.009 0.001 0.009 0.003],1
139,[ 0.712  0.513  0.272  0.086  0.02   0.01   0.009  0.001  0.007 -0.002],[0.712 0.511 0.268 0.086 0.02  0.01  0.008 0.013 0.008 0.001],1
140,[ 0.714  0.512  0.274  0.086  0.021  0.011  0.008  0.001  0.009 -0.005],[0.711 0.515 0.272 0.085 0.02  0.01  0.008 0.003 0.009 0.004],0
141,[0.715 0.515 0.272 0.085 0.02  0.011 0.008 0.    0.009 0.004],[0.712 0.512 0.267 0.086 0.02  0.011 0.008 0.012 0.01  0.001],1
142,[ 0.713  0.515  0.267  0.088  0.02   0.011  0.009  0.014  0.011 -0.   ],[ 0.714  0.515  0.272  0.089  0.02   0.01   0.008 -0.001  0.007  0.005],1
143,[0.712 0.515 0.272 0.085 0.02  0.01  0.009 0.001 0.009 0.003],[0.713 0.511 0.269 0.084 0.02  0.011 0.009 0.006 0.007 0.   ],1
144,[0.712 0.516 0.275 0.086 0.02  0.01  0.008 0.012 0.008 0.   ],[0.714 0.515 0.27  0.086 0.021 0.009 0.008 0.001 0.007 0.   ],1
145,[0.714 0.513 0.272 0.086 0.02  0.011 0.009 0.001 0.007 0.001],[0.712 0.512 0.273 0.084 0.02  0.01  0.008 0.018 0.01  0.004],1
146,[0.712 0.513 0.272 0.086 0.02  0.01  0.009 0.012 0.008 0.   ],[ 0.713  0.515  0.272  0.086  0.02   0.011  0.008  0.001  0.009 -0.   ],1
147,[ 0.714  0.515  0.27   0.084  0.021  0.01   0.008  0.001  0.009 -0.004],[ 0.712  0.512  0.267  0.084  0.02   0.011  0.009  0.007  0.008 -0.   ],1
148,[0.712 0.515 0.273 0.084 0.02  0.012 0.009 0.002 0.008 0.003],[0.714 0.511 0.267 0.084 0.02  0.011 0.009 0.005 0.008 0.   ],1
149,[ 0.713  0.513  0.273  0.084  0.02   0.011  0.009  0.014  0.007 -0.   ],[0.712 0.512 0.269 0.086 0.02  0.011 0.008 0.014 0.01  0.   ],1
150,[0.712 0.515 0.273 0.083 0.02  0.012 0.009 0.002 0.007 0.004],[0.712 0.515 0.272 0.086 0.02  0.01  0.009 0.019 0.01  0.   ],0
151,[ 0.713  0.512  0.273  0.084  0.02   0.012  0.009  0.003  0.007 -0.   ],[0.713 0.513 0.269 0.084 0.02  0.011 0.009 0.014 0.01  0.   ],0
152,[0.712 0.515 0.273 0.084 0.02  0.012 0.009 0.002 0.007 0.004],[0.714 0.513 0.267 0.084 0.02  0.011 0.009 0.005 0.008 0.001],1
153,[0.714 0.513 0.272 0.086 0.02  0.011 0.009 0.001 0.007 0.001],[0.713 0.511 0.269 0.084 0.02  0.011 0.009 0.006 0.007 0.   ],1
154,[0.714 0.515 0.27  0.089 0.021 0.01  0.008 0.001 0.009 0.003],[0.712 0.513 0.267 0.086 0.02  0.01  0.008 0.012 0.01  0.   ],1
155,[0.712 0.515 0.268 0.084 0.02  0.011 0.009 0.003 0.01  0.001],[0.712 0.515 0.272 0.085 0.02  0.01  0.009 0.001 0.009 0.003],0
156,[0.712 0.515 0.273 0.086 0.02  0.012 0.009 0.001 0.009 0.004],[0.714 0.515 0.27  0.089 0.021 0.01  0.008 0.001 0.007 0.   ],1
157,[0.713 0.513 0.267 0.086 0.02  0.01  0.009 0.014 0.011 0.   ],[0.712 0.512 0.267 0.086 0.02  0.011 0.008 0.012 0.01  0.001],1
